Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-07-17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-18,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-20,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-24,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
2018-07-25,0,-1,0,0,0,-0.5,0,0,0,0,0,0,1,0,0,6.800000190734863,5.417463302612305
2018-07-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
2018-07-31,0,0,0,0,0,-1.0,0,0,-1,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-08-01,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-08-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.337794780731201
2018-08-03,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,6.699999809265137,5.337794780731201
2018-08-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.377629280090332
2018-08-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.377629280090332
2018-08-08,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,6.75,5.377629280090332
2018-08-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-08-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-08-14,0,1,0,0,0,0.5,0,1,1,0,0,0,0,0,0,6.949999809265137,5.536966800689697
2018-08-15,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-08-16,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,6.949999809265137,5.536966800689697
2018-08-17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.949999809265137,5.536966800689697
2018-08-20,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-08-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1,0,7.0,5.57680082321167
2018-08-22,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,7.050000190734863,5.616634368896484
2018-08-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.536966800689697
2018-08-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.050000190734863,5.616634368896484
2018-08-27,0,0,0,0,0,-0.5,0,0,0,0,0,0,1,0,1,6.800000190734863,5.616635322570801
2018-08-28,0,-1,0,0,0,0.0,-1,-1,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-08-29,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-08-30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-08-31,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.699232578277588
2018-09-03,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.740531921386719
2018-09-04,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.740531921386719
2018-09-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.699232578277588
2018-09-06,-1,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,6.900000095367432,5.699232578277588
2018-09-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.657933712005615
2018-09-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-09-11,0,0,0,0,0,-1.0,0,1,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-09-12,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-09-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-09-19,0,0,0,0,0,0.0,0,0,0,0,-1,0,0,0,0,6.75,5.575336456298828
2018-09-20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-09-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.699999809265137,5.5340375900268555
2018-09-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-26,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,6.75,5.575336456298828
2018-09-27,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-09-28,0,0,0,0,-1,0.0,0,0,0,0,1,0,0,0,0,6.75,5.575336456298828
2018-10-01,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-10-02,0,-1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,6.650000095367432,5.492738246917725
2018-10-03,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-10-04,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,6.75,5.575336456298828
2018-10-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-10-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.616635322570801
2018-10-09,0,0,0,0,0,0.0,1,-1,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-10,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,1,6.699999809265137,5.5340375900268555
2018-10-11,0,-1,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,6.650000095367432,5.492738246917725
2018-10-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.650000095367432,5.492738246917725
2018-10-17,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-18,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-19,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.5340375900268555
2018-10-24,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-10-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-10-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-10-29,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-10-30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-10-31,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,1,6.699999809265137,5.5340375900268555
2018-11-01,0,-1,0,0,0,0.0,1,-1,-1,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-11-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-11-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-11-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.550000190734863,5.4101409912109375
2018-11-07,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6.599999904632568,5.451439380645752
2018-11-08,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,6.550000190734863,5.4101409912109375
2018-11-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.550000190734863,5.4101409912109375
2018-11-12,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,6.449999809265137,5.327543258666992
2018-11-13,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6.5,5.368842601776123
2018-11-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.550000190734863,5.4101409912109375
2018-11-15,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,6.5,5.368842601776123
2018-11-16,0,0,0,0,0,0.0,0,0,0,0,-1,0,-1,0,0,6.550000190734863,5.4101409912109375
2018-11-19,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,6.5,5.368842601776123
2018-11-20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.400000095367432,5.2862443923950195
2018-11-21,0,0,0,0,0,0.0,-1,0,0,1,0,0,1,0,0,6.300000190734863,5.203646659851074
2018-11-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.300000190734863,5.203646659851074
2018-11-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.400000095367432,5.2862443923950195
2018-11-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.400000095367432,5.2862443923950195
2018-11-27,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,6.400000095367432,5.2862443923950195
2018-11-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.400000095367432,5.2862443923950195
2018-11-29,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.400000095367432,5.2862443923950195
2018-11-30,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.400000095367432,5.2862443923950195
2018-12-03,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.300000190734863,5.203646659851074
2018-12-04,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,6.25,5.162347793579102
2018-12-06,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,-1,6.25,5.162347793579102
2018-12-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.300000190734863,5.203646659851074
2018-12-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.300000190734863,5.203646659851074
2018-12-12,0,1,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,6.349999904632568,5.244946002960205
2018-12-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.349999904632568,5.244946002960205
2018-12-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.25,5.162347793579102
2018-12-17,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.150000095367432,5.0797505378723145
2018-12-18,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,6.0,4.9558539390563965
2018-12-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.0,4.9558539390563965
2018-12-20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.0,4.9558539390563965
2018-12-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,-1,6.0,4.9558539390563965
2018-12-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0,4.9558539390563965
2018-12-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.949999809265137,4.914555072784424
2018-12-26,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,5.949999809265137,4.914555072784424
2018-12-27,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,5.949999809265137,4.914555072784424
