,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
322,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,128.9199981689453
323,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,130.77000427246094
324,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,129.19000244140625
325,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,130.5500030517578
326,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,130.3300018310547
327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.6199951171875
328,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,127.16999816894531
329,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,127.75
330,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,126.69000244140625
331,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,127.13999938964844
332,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,127.48999786376953
333,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,125.27999877929688
334,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,125.41000366210938
335,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,125.98999786376953
336,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,124.62000274658203
337,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,123.48999786376953
338,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,124.55999755859375
339,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,126.3499984741211
340,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,125.41999816894531
341,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,124.7300033569336
342,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,126.5
343,0,0,0,0,-1,0,0,-1,1,0,-1,0,-1,0,128.3000030517578
344,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.0
345,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.97000122070312
346,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.97000122070312
347,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.4600067138672
