,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
158,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75.29000091552734
159,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,74.80999755859375
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.56999969482422
161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.56999969482422
162,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75.0199966430664
163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.95999908447266
164,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,74.62999725341797
165,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,73.86000061035156
166,0,0,0,1,1,0,0,0,1,0,0,0,0,0,74.81999969482422
167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.68000030517578
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.83000183105469
169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.94999694824219
170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.26000213623047
171,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,77.88999938964844
172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.66999816894531
173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.43000030517578
174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.91999816894531
175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.4800033569336
176,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,74.58000183105469
177,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76.08000183105469
178,0,0,0,0,1,0,0,0,1,0,0,0,0,0,76.43000030517578
179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.0
180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.91000366210938
181,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,76.80000305175781
182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78.29000091552734
183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.54000091552734
184,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,77.22000122070312
185,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78.79000091552734
186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.0
187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.04000091552734
188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.55000305175781
189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.08000183105469
190,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,77.44000244140625
191,0,0,0,0,1,0,0,0,1,0,0,0,0,0,77.55999755859375
192,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,76.29000091552734
193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.5199966430664
194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.91000366210938
195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.91000366210938
196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.98999786376953
197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.58999633789062
198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.20999908447266
199,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,72.62999725341797
200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75.94999694824219
201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.94999694824219
202,0,0,0,0,1,0,0,0,1,0,-1,0,-1,0,78.69000244140625
203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.37000274658203
204,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,80.04000091552734
205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.66999816894531
206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.27999877929688
207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.7699966430664
208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.86000061035156
209,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,74.11000061035156
210,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,74.98999786376953
211,0,0,0,0,1,0,0,1,0,0,0,0,0,0,73.87999725341797
212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.76000213623047
213,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,74.83000183105469
214,-1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,75.26000213623047
215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.5999984741211
216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0
217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.61000061035156
218,0,0,0,0,1,0,0,0,0,0,0,0,0,1,74.72000122070312
219,0,0,0,0,1,0,0,1,1,0,0,0,1,0,74.25
220,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,74.87999725341797
221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,74.23999786376953
222,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,74.33999633789062
223,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,73.33000183105469
224,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,73.5999984741211
225,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,73.75
226,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,74.01000213623047
227,0,0,0,0,1,0,0,-1,1,0,-1,0,-1,0,75.62999725341797
228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.62000274658203
229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.69999694824219
230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0999984741211
231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.45999908447266
232,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,74.87999725341797
233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.23999786376953
234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.36000061035156
235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.5199966430664
236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.83999633789062
237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.18000030517578
238,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,77.7300033569336
239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.83000183105469
240,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,76.98999786376953
241,0,0,0,0,-1,0,0,0,-1,0,0,0,1,0,74.69000244140625
242,0,0,0,0,1,0,0,0,1,0,0,0,0,0,76.11000061035156
243,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,78.4000015258789
244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.87999725341797
245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.44999694824219
246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.61000061035156
247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.7699966430664
248,1,0,0,0,1,1,0,0,0,0,0,0,0,0,80.77999877929688
249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.0199966430664
250,0,0,0,0,1,0,0,1,0,0,0,0,0,0,79.22000122070312
251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.0199966430664
252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.44999694824219
253,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,77.19000244140625
254,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,76.1500015258789
255,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,76.1500015258789
256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.18000030517578
257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.73999786376953
258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.72000122070312
259,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,76.44999694824219
260,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,76.27999877929688
